inSmi	refIdx2	Sim
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	46	0.0467
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	65	0.0466
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	94	0.0465
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	82	0.0463
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	31	0.0453
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	14	0.0451
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	87	0.0447
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	74	0.0441
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	25	0.0438
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	67	0.0421
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	5	0.0418
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	84	0.0412
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	29	0.0409
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	3	0.0409
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	100	0.0382
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	96	0.0382
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	41	0.0381
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	52	0.0375
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	47	0.0364
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	95	0.0353
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	91	0.0350
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	0	0.0343
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	44	0.0343
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	12	0.0341
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	79	0.0332
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	89	0.0311
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	77	0.0309
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	61	0.0302
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	66	0.0290
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	97	0.0287
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	36	0.0263
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	1	0.0259
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	2	0.0251
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	68	0.0246
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	4	0.0222
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	88	0.0188
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	6	0.0158
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	18	0.0125
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	34	0.0089
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	11	0.0068
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	99	0.0066
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	19	0.0050
c1ccc(cc1)C2=NN(N(N2)c3ccccc3)c4ccccc4	90	0.0001
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	65	0.4433
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	41	0.1726
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	30	0.1606
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	78	0.1308
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	3	0.1260
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	49	0.1227
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	33	0.1221
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	0	0.1199
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	75	0.1197
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	28	0.1138
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	89	0.1123
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	54	0.1068
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	1	0.1033
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	22	0.0999
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	80	0.0907
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	66	0.0882
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	47	0.0880
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	61	0.0828
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	16	0.0770
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	68	0.0706
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	95	0.0699
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	17	0.0697
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	62	0.0697
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	29	0.0679
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	56	0.0670
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	31	0.0660
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	67	0.0659
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	73	0.0654
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	72	0.0647
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	74	0.0645
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	25	0.0643
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	21	0.0619
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	9	0.0604
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	60	0.0597
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	71	0.0591
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	27	0.0588
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	59	0.0584
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	86	0.0572
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	38	0.0569
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	23	0.0568
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	53	0.0566
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	39	0.0557
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	32	0.0555
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	76	0.0548
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	51	0.0543
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	97	0.0541
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	5	0.0525
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	7	0.0519
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	92	0.0515
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	19	0.0504
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	24	0.0501
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	26	0.0483
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	57	0.0482
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	35	0.0480
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	52	0.0468
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	81	0.0463
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	6	0.0462
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	10	0.0455
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	64	0.0453
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	70	0.0451
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	8	0.0448
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	58	0.0447
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	100	0.0445
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	48	0.0444
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	96	0.0442
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	85	0.0436
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	20	0.0433
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	43	0.0431
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	4	0.0429
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	84	0.0428
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	37	0.0428
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	98	0.0428
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	15	0.0423
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	40	0.0417
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	94	0.0414
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	88	0.0414
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	2	0.0411
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	46	0.0400
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	18	0.0397
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	69	0.0393
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	79	0.0393
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	50	0.0391
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	13	0.0379
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	87	0.0379
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	12	0.0378
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	42	0.0368
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	45	0.0365
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	93	0.0363
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	14	0.0351
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	77	0.0336
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	36	0.0332
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	91	0.0323
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	55	0.0321
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	44	0.0300
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	63	0.0299
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	83	0.0298
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	34	0.0281
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	11	0.0106
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	99	0.0069
CCN1CCCC(C1)Nc2ccnc3c2cc4ccccc4c3	90	0.0033
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	55	0.1735
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	36	0.1047
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	10	0.1028
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	86	0.0996
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	40	0.0956
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	57	0.0940
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	15	0.0924
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	73	0.0919
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	42	0.0916
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	16	0.0911
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	50	0.0907
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	69	0.0891
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	22	0.0855
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	78	0.0844
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	48	0.0826
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	72	0.0803
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	70	0.0795
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	27	0.0792
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	20	0.0770
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	84	0.0769
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	49	0.0762
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	62	0.0760
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	13	0.0754
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	17	0.0748
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	30	0.0744
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	98	0.0737
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	75	0.0726
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	60	0.0719
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	26	0.0717
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	7	0.0707
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	76	0.0707
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	63	0.0692
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	51	0.0681
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	59	0.0674
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	92	0.0667
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	9	0.0664
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	46	0.0657
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	54	0.0656
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	43	0.0652
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	64	0.0623
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	28	0.0617
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	45	0.0615
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	58	0.0604
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	33	0.0598
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	85	0.0595
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	56	0.0590
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	12	0.0588
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	71	0.0585
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	8	0.0580
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	37	0.0579
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	31	0.0574
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	81	0.0570
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	23	0.0568
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	14	0.0559
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	74	0.0558
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	67	0.0555
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	38	0.0554
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	94	0.0543
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	35	0.0541
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	88	0.0535
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	32	0.0519
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	21	0.0518
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	91	0.0513
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	100	0.0511
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	39	0.0508
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	80	0.0507
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	24	0.0494
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	97	0.0490
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	96	0.0488
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	95	0.0471
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	52	0.0456
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	87	0.0436
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	77	0.0419
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	53	0.0397
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	44	0.0395
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	93	0.0376
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	25	0.0375
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	89	0.0373
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	61	0.0349
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	29	0.0342
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	65	0.0331
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	79	0.0323
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	66	0.0306
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	1	0.0305
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	82	0.0298
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	41	0.0290
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	5	0.0283
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	0	0.0266
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	6	0.0242
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	3	0.0208
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	2	0.0201
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	68	0.0196
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	47	0.0193
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	4	0.0181
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	19	0.0166
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	11	0.0151
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	34	0.0125
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	18	0.0107
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	99	0.0087
CCOc1ccc(cc1)n2cc(c3c2ncnc3SCc4cc(ccc4C)C)c5ccccc5	90	0.0016
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	88	0.4762
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	15	0.1384
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	17	0.1123
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	48	0.1103
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	63	0.0978
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	42	0.0946
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	50	0.0935
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	56	0.0928
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	86	0.0922
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	72	0.0869
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	75	0.0857
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	71	0.0841
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	22	0.0831
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	30	0.0820
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	21	0.0797
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	33	0.0794
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	95	0.0769
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	83	0.0769
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	78	0.0765
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	80	0.0714
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	55	0.0710
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	54	0.0703
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	91	0.0671
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	10	0.0669
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	26	0.0661
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	57	0.0656
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	96	0.0653
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	51	0.0651
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	58	0.0650
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	43	0.0638
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	9	0.0636
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	73	0.0635
CC(C)(C)CC(C)(C)Nc1c(nc2n1cccc2)c3ccccc3OC(=O)c4ccc(cc4Cl)Cl	40	0.0632
